id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,number_of_reviews,review_scores_location
7149408,Upper West Side,Manhattan,40.79324,-73.9708,3,1,99,0,0
7149710,Washington Heights,Manhattan,40.83255,-73.94411,3,1,38,0,0
7151565,Williamsburg,Brooklyn,40.7165,-73.94263,3,2,95,6,5
7155442,Williamsburg,Brooklyn,40.7155,-73.95603,3,2,150,0,0
7158132,Upper East Side,Manhattan,40.77547,-73.95221,3,2,225,6,5
7158417,Kensington,Brooklyn,40.64644,-73.97536,4,2,99,3,4.67
7159258,Bushwick,Brooklyn,40.70334,-73.93159,3,2,100,14,4.85
7160363,Central Park,Manhattan,40.79664049,-73.9598103,3,1,99,275,4.84
7161189,Bedford-Stuyvesant,Brooklyn,40.69203,-73.94611,4,2,150,3,4.67
7162435,Chelsea,Manhattan,40.74212,-73.99852,4,4,599,0,0
7172107,Upper West Side,Manhattan,40.79321,-73.96782,4,4,165,5,5
7174695,Upper East Side,Manhattan,40.77613,-73.94977,4,5,700,1,5
7176975,Washington Heights,Manhattan,40.83536,-73.94195,4,4,165,1,0
7177958,Morningside Heights,Manhattan,40.80475,-73.96443,4,2,100,7,5
7179646,Crown Heights,Brooklyn,40.66852,-73.94962,3,2,55,47,4.73
7180015,Astoria,Queens,40.75871,-73.91112,3,2,85,0,0
7180335,Bushwick,Brooklyn,40.69847,-73.93322,3,1,35,1,4
7181422,Williamsburg,Brooklyn,40.71007,-73.95272,4,3,110,2,4.5
7193201,East Village,Manhattan,40.7296,-73.98232,3,2,99,4,5
7194538,Harlem,Manhattan,40.80818,-73.94964,4,11,503,96,4.69
7194972,Upper West Side,Manhattan,40.78365,-73.97467,4,2,190,9,5
7195202,Williamsburg,Brooklyn,40.71121,-73.94395,4,2,99,2,4.5
7197915,Lower East Side,Manhattan,40.72064,-73.98689,4,2,209,8,5
7198878,Greenpoint,Brooklyn,40.72379,-73.93897,3,2,55,1,5
7199464,Upper West Side,Manhattan,40.78487,-73.97816,3,1,68,1,5
7200503,Upper West Side,Manhattan,40.79008,-73.97291,4,3,160,18,4.94
7201169,Midtown,Manhattan,40.75322,-73.98176,4,1,167,0,0
7201615,SoHo,Manhattan,40.72358,-74.00052,4,4,375,0,0
7202170,Murray Hill,Manhattan,40.75005,-73.97756,4,2,180,33,5
7202368,Bedford-Stuyvesant,Brooklyn,40.68589,-73.93335,4,2,103,183,4.68
7203943,Williamsburg,Brooklyn,40.70999,-73.9689,3,2,100,0,0
7204281,Astoria,Queens,40.76321,-73.91679,3,1,96,1,5
7204721,Crown Heights,Brooklyn,40.67196,-73.95103,4,4,125,4,4.75
7205064,Washington Heights,Manhattan,40.84728,-73.93933,3,1,50,20,5
7205212,Upper West Side,Manhattan,40.79838,-73.96229,4,2,130,18,4.76
7205668,Greenpoint,Brooklyn,40.72283,-73.95232,3,2,140,0,0
7206401,Inwood,Manhattan,40.86783,-73.92471,4,5,175,0,0
7207594,Crown Heights,Brooklyn,40.66913,-73.95898,3,2,45,0,0
7221712,Williamsburg,Brooklyn,40.70732,-73.95433,4,2,86,1,5
7222354,Upper East Side,Manhattan,40.76446,-73.95603,3,2,86,2,5
7222833,Greenpoint,Brooklyn,40.72068,-73.95394,4,4,199,18,4.94
7224028,Bushwick,Brooklyn,40.68969,-73.90619,3,2,28,3,5
7224086,Bushwick,Brooklyn,40.7056,-73.91778,3,2,60,18,5
7226624,Bedford-Stuyvesant,Brooklyn,40.69499,-73.9469,3,2,39,0,0
7228259,Harlem,Manhattan,40.82324,-73.95426,4,2,115,82,4.77
7228397,Harlem,Manhattan,40.82834,-73.94848,4,4,500,0,0
7234538,Park Slope,Brooklyn,40.67944,-73.97468,4,3,170,0,0
7239527,East Harlem,Manhattan,40.79831,-73.93961,3,2,70,1,2
7239575,Upper East Side,Manhattan,40.76272,-73.95718,4,4,120,5,5
7240002,Morningside Heights,Manhattan,40.80738,-73.96179,4,2,75,1,5
7240997,West Village,Manhattan,40.73491,-74.00151,4,4,252,15,5
7241020,Washington Heights,Manhattan,40.85642,-73.9365,4,4,115,2,5
7243708,Clinton Hill,Brooklyn,40.69091,-73.96579,3,2,65,6,5
7244171,East New York,Brooklyn,40.67412,-73.8921,4,2,115,60,4.42
7244824,Harlem,Manhattan,40.81918,-73.95442,3,2,83,16,4.5
7246159,Upper West Side,Manhattan,40.78963,-73.97898,4,4,200,0,0
7247763,Bushwick,Brooklyn,40.70389,-73.91645,3,1,44,1,0
7254952,Park Slope,Brooklyn,40.67475,-73.98245,4,6,175,6,5
7254973,Downtown Brooklyn,Brooklyn,40.6984,-73.98476,4,6,148,351,4.68
7254986,Carroll Gardens,Brooklyn,40.68393,-73.9948,4,6,800,17,5
7255372,Bedford-Stuyvesant,Brooklyn,40.68678,-73.9228,3,2,46,9,4.44
7257163,West Village,Manhattan,40.73489,-74.00273,4,3,175,17,5
7257311,Chinatown,Manhattan,40.71455,-73.99083,3,1,69,13,4.64
7259369,Nolita,Manhattan,40.72057,-73.99454,4,2,80,1,5
7262068,Upper West Side,Manhattan,40.79715,-73.96873,3,2,80,0,0
7262439,Bedford-Stuyvesant,Brooklyn,40.68397,-73.95136,3,2,40,0,0
7264471,Sunset Park,Brooklyn,40.65295,-74.00411,3,1,70,0,0
7264560,Bushwick,Brooklyn,40.69618,-73.93263,3,1,50,8,4.75
7264659,Upper West Side,Manhattan,40.78735,-73.97541,4,3,200,18,4.89
7265079,Park Slope,Brooklyn,40.67383,-73.97764,3,2,102,160,4.92
7265118,Washington Heights,Manhattan,40.84708,-73.94258,3,2,250,11,4.7
7265249,Sunset Park,Brooklyn,40.66112,-73.98785,4,3,125,15,4.93
7265253,Financial District,Manhattan,40.70583,-74.00717,1,1,47,2,0
7271876,Bushwick,Brooklyn,40.7005,-73.91816,4,2,75,0,0
7272680,Bedford-Stuyvesant,Brooklyn,40.69386,-73.9457,3,2,35,59,4.69
7274441,Bedford-Stuyvesant,Brooklyn,40.69197,-73.93193,3,2,100,0,0
7275273,Chelsea,Manhattan,40.74266,-73.99515,4,2,207,0,0
7275655,East Village,Manhattan,40.72413,-73.98283,4,2,170,5,4.75
7276534,East Elmhurst,Queens,40.75921,-73.8758,3,2,47,297,4.57
7277143,Upper East Side,Manhattan,40.77877,-73.94824,3,2,100,3,5
7277600,Upper East Side,Manhattan,40.76463,-73.9552,4,3,175,0,0
7278762,Elmhurst,Queens,40.73564,-73.87221,4,4,200,141,4.84
7279583,Harlem,Manhattan,40.80838,-73.95012,4,6,450,48,4.86
7286324,Astoria,Queens,40.76474,-73.9272,4,2,120,164,4.78
7288752,Greenpoint,Brooklyn,40.72642,-73.94519,3,1,70,3,5
7292891,Chelsea,Manhattan,40.74604,-73.99939,4,4,200,15,4.79
7293506,Upper West Side,Manhattan,40.78629,-73.98056,4,4,200,0,0
7302762,Greenpoint,Brooklyn,40.72556,-73.94974,4,4,220,2,5
7305718,Harlem,Manhattan,40.8202,-73.95795,4,3,150,0,0
7307468,Bedford-Stuyvesant,Brooklyn,40.69301,-73.94229,3,2,49,1,5
7309129,Chinatown,Manhattan,40.71451,-73.9912,4,3,185,58,4.93
7309427,South Slope,Brooklyn,40.66477,-73.98797,4,7,399,14,4.79
7309459,Cobble Hill,Brooklyn,40.68596,-73.9976,4,4,200,2,5
7309633,Bedford-Stuyvesant,Brooklyn,40.68288,-73.94846,4,1,78,1,3
7310097,Prospect Heights,Brooklyn,40.67846,-73.96855,4,4,150,1,5
7310330,East Village,Manhattan,40.72254,-73.98585,4,5,300,1,0
7310835,Tribeca,Manhattan,40.71931,-74.00423,4,4,1350,43,4.91
7311209,Greenpoint,Brooklyn,40.72348,-73.9412,3,2,50,7,4.4
7319791,Chinatown,Manhattan,40.7175,-73.99177,3,2,139,160,4.77
7320160,Clinton Hill,Brooklyn,40.69262,-73.96886,3,2,60,42,4.48
7321054,Long Island City,Queens,40.75508,-73.92918,3,1,45,1,5
7322088,Rego Park,Queens,40.72637,-73.85621,3,3,45,2,5
7322656,Bushwick,Brooklyn,40.68992,-73.91408,3,1,50,0,0
7323905,Stuyvesant Town,Manhattan,40.73062,-73.97991,4,2,199,28,4.93
7324746,Prospect Heights,Brooklyn,40.67897,-73.9678,3,2,88,8,4.88
7327782,Crown Heights,Brooklyn,40.66651,-73.92779,3,2,40,82,4.42
7328712,Flatiron District,Manhattan,40.74145,-73.98828,3,2,95,0,0
7328775,Fort Greene,Brooklyn,40.68801,-73.97383,4,2,150,10,4.67
7330488,Upper West Side,Manhattan,40.80235,-73.97082,3,1,95,33,4.94
7331070,Bayside,Queens,40.76603,-73.77133,4,6,259,163,4.89
7331835,Lower East Side,Manhattan,40.71986,-73.98552,4,3,139,0,0
7331958,West Village,Manhattan,40.73689,-74.00531,4,4,220,161,4.97
7332196,Harlem,Manhattan,40.81074,-73.95218,3,1,95,10,4.25
7339802,Harlem,Manhattan,40.82385,-73.94195,4,3,100,14,4.43
7340318,Greenpoint,Brooklyn,40.72138,-73.94709,4,2,100,7,4.5
7344720,East Harlem,Manhattan,40.79678,-73.9344,3,3,112,113,4.38
7345443,South Slope,Brooklyn,40.66216,-73.97952,4,4,166,6,5
7348509,Williamsburg,Brooklyn,40.71969,-73.9562,4,2,215,1,5
7348925,Upper East Side,Manhattan,40.76735,-73.95548,4,4,264,2,4
7349421,Harlem,Manhattan,40.82446,-73.94711,3,2,84,4,5
7359313,Murray Hill,Manhattan,40.74801,-73.97391,3,2,130,2,5
7361434,Flatbush,Brooklyn,40.64871,-73.95981,4,2,100,2,5
7362840,East Flatbush,Brooklyn,40.64939,-73.94791,3,2,50,0,0
7366831,East Harlem,Manhattan,40.80023,-73.93822,3,1,35,1,0
7367165,Harlem,Manhattan,40.82673,-73.94078,3,2,35,2,5
7367484,Washington Heights,Manhattan,40.83218,-73.94434,3,2,61,1,0
7368173,Park Slope,Brooklyn,40.67428,-73.98194,4,6,464,1,5
7376952,Upper West Side,Manhattan,40.77873,-73.97694,3,2,160,12,5
7378773,Bushwick,Brooklyn,40.70179,-73.92807,4,2,98,1,5
7379929,East Village,Manhattan,40.72609,-73.99069,3,1,119,3,5
7381236,Bedford-Stuyvesant,Brooklyn,40.68269,-73.94207,4,8,350,57,4.57
7381893,East New York,Brooklyn,40.65965,-73.89428,3,2,47,16,4.4
7382396,Bedford-Stuyvesant,Brooklyn,40.69282,-73.93483,3,4,64,24,4.72
7382573,Williamsburg,Brooklyn,40.70707,-73.95014,3,2,70,0,0
7382982,West Village,Manhattan,40.72911,-74.00338,3,2,120,2,5
7383380,Bushwick,Brooklyn,40.70109,-73.93972,3,2,49,14,4.92
7383804,Midtown,Manhattan,40.75277,-73.96686,3,1,70,2,5
7385692,Ditmars Steinway,Queens,40.7792,-73.90747,3,2,85,3,5
7386119,Prospect Heights,Brooklyn,40.67883,-73.97079,4,2,75,4,5
7387862,Lower East Side,Manhattan,40.72309,-73.98926,3,1,150,0,0
7387919,Hell's Kitchen,Manhattan,40.75952,-73.99433,3,2,150,1,5
7389120,Sheepshead Bay,Brooklyn,40.58418,-73.95929,4,5,299,67,4.62
7394136,Long Island City,Queens,40.754,-73.91872,3,1,40,0,0
7396662,Lower East Side,Manhattan,40.71574,-73.98962,3,2,120,18,4.82
7397237,Bedford-Stuyvesant,Brooklyn,40.68811,-73.94301,4,2,100,2,5
7397649,Astoria,Queens,40.76297,-73.92696,4,3,132,0,0
7397699,Williamsburg,Brooklyn,40.7122,-73.9511,3,1,35,3,5
7398163,Stuyvesant Town,Manhattan,40.73379,-73.98031,3,1,45,2,5
7398507,Upper West Side,Manhattan,40.8001,-73.96082,4,2,185,1,5
7399036,Upper West Side,Manhattan,40.78098,-73.97888,4,1,80,3,5
7399754,Carroll Gardens,Brooklyn,40.68299,-73.99841,4,2,150,6,5
7401048,Sunset Park,Brooklyn,40.64608,-74.00999,3,2,47,2,5
7402303,Astoria,Queens,40.76764,-73.92034,4,3,120,3,5
7402597,Lower East Side,Manhattan,40.71406,-73.98261,3,2,59,17,4.76
7402608,Williamsburg,Brooklyn,40.70765,-73.94539,4,2,104,11,4.6
7403613,Midtown,Manhattan,40.74603,-73.98364,4,4,150,1,5
7411044,West Village,Manhattan,40.72893,-74.00285,3,2,145,62,5
7411499,Williamsburg,Brooklyn,40.71206,-73.95361,3,2,80,2,5
7415011,Astoria,Queens,40.77203,-73.93145,3,1,37,0,0
7415905,Bedford-Stuyvesant,Brooklyn,40.68403,-73.94608,4,3,117,158,4.77
7417444,Upper West Side,Manhattan,40.77083,-73.98029,4,2,140,2,5
7417520,East Village,Manhattan,40.72228,-73.9838,4,5,250,21,4.83
7419230,East Village,Manhattan,40.72189,-73.98022,3,2,100,0,0
7419334,Upper West Side,Manhattan,40.77918,-73.98738,4,3,150,1,5
7419517,Gramercy,Manhattan,40.73579,-73.98175,3,1,200,0,0
7421930,Long Island City,Queens,40.75228,-73.93876,4,2,110,9,4.57
7426597,Gowanus,Brooklyn,40.67077,-73.98919,4,4,182,223,4.87
7431316,Washington Heights,Manhattan,40.83551,-73.93923,3,1,40,2,0
7432146,Flatbush,Brooklyn,40.64315,-73.95459,3,4,45,4,4
7433174,Laurelton,Queens,40.67261,-73.75254,3,2,115,1,1
7433796,Tribeca,Manhattan,40.71955,-74.00974,3,1,104,15,5
7434316,Prospect-Lefferts Gardens,Brooklyn,40.6547,-73.9613,3,1,80,3,4.67
7435181,Bushwick,Brooklyn,40.69359,-73.92872,3,2,50,4,4.5
7435577,Bedford-Stuyvesant,Brooklyn,40.67969,-73.92891,4,3,135,6,4.17
7435882,Bushwick,Brooklyn,40.70647,-73.92093,3,1,35,0,0
7436186,Flatbush,Brooklyn,40.63366,-73.95973,3,2,108,70,4.88
7437824,Park Slope,Brooklyn,40.66847,-73.98064,4,4,200,2,5
7439734,Civic Center,Manhattan,40.71198,-74.00656,4,2,120,0,0
7448093,Greenpoint,Brooklyn,40.73203,-73.95726,4,2,130,3,5
7450047,Prospect Heights,Brooklyn,40.68079,-73.96439,4,3,145,5,4.8
7451145,Bedford-Stuyvesant,Brooklyn,40.68765,-73.95145,4,4,130,1,5
7454378,East Flatbush,Brooklyn,40.6458,-73.94183,4,5,150,45,4.64
7457091,SoHo,Manhattan,40.72546,-73.99863,4,2,450,0,0
7457673,Bedford-Stuyvesant,Brooklyn,40.68698,-73.95012,4,2,85,6,4.33
7460009,Bay Ridge,Brooklyn,40.63014,-74.027,4,2,55,10,4.78
7460803,Hell's Kitchen,Manhattan,40.75705,-73.99559,3,1,90,0,0
7461611,Crown Heights,Brooklyn,40.66493,-73.95543,4,2,140,87,4.67
7461720,Prospect Heights,Brooklyn,40.67919,-73.9685,3,2,86,370,4.95
7462019,Flatbush,Brooklyn,40.64052,-73.95351,4,6,180,129,4.44
7470123,Williamsburg,Brooklyn,40.70643,-73.95267,4,5,199,4,4
7471859,Williamsburg,Brooklyn,40.7128,-73.94175,4,3,125,0,0
7473810,Bedford-Stuyvesant,Brooklyn,40.68171,-73.95705,4,6,400,9,4.71
7473909,Park Slope,Brooklyn,40.67881,-73.9785,3,1,60,7,4.86
7475708,Gramercy,Manhattan,40.73784,-73.98325,4,4,200,0,0
7480066,Park Slope,Brooklyn,40.68123,-73.98034,4,4,130,4,5
7480520,Chelsea,Manhattan,40.74062,-74.00009,4,2,210,98,4.99
7480795,East Village,Manhattan,40.72175,-73.98361,3,2,100,6,4.83
7482767,Carroll Gardens,Brooklyn,40.67541,-73.99812,3,2,75,0,0
7483034,Chelsea,Manhattan,40.74381,-73.99465,3,2,195,0,0
7483853,Upper East Side,Manhattan,40.78249,-73.94845,3,1,57,4,4.67
7483910,Harlem,Manhattan,40.82246,-73.9378,3,2,40,24,4.65
7489950,Hell's Kitchen,Manhattan,40.78187,-74.01258,3,1,53,77,4.85
7492539,Astoria,Queens,40.7573,-73.92773,3,2,75,0,0
7495497,South Slope,Brooklyn,40.66563,-73.9886,4,3,145,4,4.75
7495830,Sunset Park,Brooklyn,40.64499,-74.02025,4,2,85,30,4.38
7496211,Financial District,Manhattan,40.70541,-74.01466,4,4,450,0,0
7497287,Flatbush,Brooklyn,40.65071,-73.96138,3,2,70,0,0
7498074,Upper East Side,Manhattan,40.77107,-73.95742,4,2,116,7,5
7498271,Bushwick,Brooklyn,40.69454,-73.92191,4,6,194,202,4.58
7500030,East Village,Manhattan,40.72682,-73.97845,4,7,250,0,0
7500228,Battery Park City,Manhattan,40.71004,-74.01534,3,2,99,31,4.87
7500270,Midwood,Brooklyn,40.62513,-73.96358,4,4,81,13,4.54
7500390,Nolita,Manhattan,40.724,-73.99485,3,1,125,3,5
7500571,Bedford-Stuyvesant,Brooklyn,40.68409,-73.94033,4,5,95,79,4.67
7501668,Bushwick,Brooklyn,40.70671,-73.92187,3,2,65,3,4.67
7501694,Hunts Point,Bronx,40.81245,-73.88756,3,3,60,21,4.17
7501794,Harlem,Manhattan,40.80309,-73.9509,4,3,109,1,5
7502146,Hunts Point,Bronx,40.81465,-73.88872,3,3,50,28,4.48
7507877,Sunnyside,Queens,40.7472,-73.9154,4,5,100,0,0
7508560,East Harlem,Manhattan,40.81404,-73.93642,3,2,85,150,4.61
7508742,Flatbush,Brooklyn,40.64916,-73.96485,3,2,126,33,4.88
7509362,Upper West Side,Manhattan,40.80246,-73.96401,3,2,89,9,4.89
7512811,Williamsburg,Brooklyn,40.70925,-73.95965,3,2,80,3,5
7512967,Williamsburg,Brooklyn,40.71713,-73.94362,3,2,60,0,0
7515281,Crown Heights,Brooklyn,40.67158,-73.93481,3,1,40,1,4
7515694,Chelsea,Manhattan,40.73897,-73.9971,4,4,210,11,5
7516218,Vinegar Hill,Brooklyn,40.70305,-73.98368,4,2,169,38,4.7
7516992,Midtown,Manhattan,40.75737,-73.96916,3,1,70,1,5
7517614,Harlem,Manhattan,40.83161,-73.94498,4,5,120,3,4
7518327,Chinatown,Manhattan,40.71629,-73.99087,4,3,150,0,0
7524934,Harlem,Manhattan,40.8038,-73.95681,3,2,60,1,0
7526715,Harlem,Manhattan,40.81,-73.94152,3,2,64,20,4.4
7534543,Park Slope,Brooklyn,40.66663,-73.97528,4,4,105,68,4.95
7535450,East Harlem,Manhattan,40.79103,-73.94832,3,2,75,37,4.76
7535655,Ellis Island,Manhattan,40.71417,-74.03681,4,3,149,24,5
7535715,Ellis Island,Manhattan,40.71935,-74.03956,4,3,143,13,4.9
7535791,Williamsburg,Brooklyn,40.71146,-73.95765,4,3,180,2,5
7539610,Harlem,Manhattan,40.82034,-73.94345,3,1,200,0,0
7542471,Hell's Kitchen,Manhattan,40.77616,-74.01414,4,4,125,405,4.86
7542840,Upper West Side,Manhattan,40.79294,-73.97151,3,2,75,12,4.9
7543993,Harlem,Manhattan,40.80902,-73.95156,4,6,400,1,0
7545274,Upper East Side,Manhattan,40.76157,-73.96248,4,2,151,18,4.76
7545750,Inwood,Manhattan,40.86318,-73.92765,4,2,40,7,4.43
7545751,Harlem,Manhattan,40.82471,-73.94233,3,2,100,0,0
7546039,West Village,Manhattan,40.73827,-73.99956,4,2,185,4,5
7547439,East Village,Manhattan,40.72976,-73.98906,3,1,78,9,4.89
7547481,Prospect-Lefferts Gardens,Brooklyn,40.65874,-73.95929,3,2,45,163,4.73
7555283,Upper West Side,Manhattan,40.78885,-73.97352,4,4,200,12,4.8
7556153,Fort Greene,Brooklyn,40.68929,-73.97759,4,2,188,26,4.92
7556587,Harlem,Manhattan,40.82992,-73.94033,3,2,28,1,0
7556669,Boerum Hill,Brooklyn,40.68826,-73.98558,4,4,184,11,4.82
7556814,Park Slope,Brooklyn,40.66714,-73.98179,3,2,85,5,5
7557546,Ditmars Steinway,Queens,40.77833,-73.91861,4,4,150,165,4.84
7560658,Williamsburg,Brooklyn,40.70781,-73.96916,4,2,185,0,0
7560918,Williamsburg,Brooklyn,40.71272,-73.96632,4,2,120,0,0
7561432,Bedford-Stuyvesant,Brooklyn,40.69281,-73.95983,3,2,100,28,4.3
7561584,Bedford-Stuyvesant,Brooklyn,40.6949,-73.96025,3,1,90,39,4.59
7561686,Concourse,Bronx,40.82381,-73.92725,4,2,110,1,5
7562611,Windsor Terrace,Brooklyn,40.64782,-73.97305,3,4,49,181,4.79
7563487,Williamsburg,Brooklyn,40.70939,-73.94218,3,2,75,1,0
7563493,Flushing,Queens,40.74791,-73.80966,4,2,77,185,4.75
7563529,Chelsea,Manhattan,40.74477,-73.99561,4,3,193,4,5
7563717,Midtown,Manhattan,40.75176,-73.96921,4,2,140,1,0
7570475,Hell's Kitchen,Manhattan,40.76409,-73.99091,3,1,90,0,0
7573103,South Slope,Brooklyn,40.6628,-73.98393,4,4,135,3,4
7573221,Greenpoint,Brooklyn,40.72961,-73.95656,4,1,120,0,0
7573321,Upper West Side,Manhattan,40.79397,-73.97376,4,2,175,1,5
7573430,Prospect-Lefferts Gardens,Brooklyn,40.656,-73.95886,3,1,40,2,5
7575626,Greenwich Village,Manhattan,40.73049,-74.00111,3,2,119,0,0
7575697,Financial District,Manhattan,40.70965,-74.01273,4,2,100,0,0
7576910,Harlem,Manhattan,40.80323,-73.94595,3,2,45,27,4.67
7577608,Gowanus,Brooklyn,40.68215,-73.98095,3,2,100,0,0
7581611,Williamsburg,Brooklyn,40.70616,-73.93846,3,2,56,16,4.46
7581727,Greenwich Village,Manhattan,40.72657,-73.99743,4,2,350,0,0
7582706,Financial District,Manhattan,40.70582,-74.01087,4,4,350,0,0
7582834,East Village,Manhattan,40.72768,-73.99071,3,2,100,0,0
7583507,Bedford-Stuyvesant,Brooklyn,40.68891,-73.95931,3,2,65,2,4.5
7584885,Upper West Side,Manhattan,40.80089,-73.96752,1,1,85,0,0
7590712,Jamaica,Queens,40.68877,-73.77862,3,1,31,73,4.51
7593985,Upper East Side,Manhattan,40.77463,-73.94948,3,2,115,18,4.89
7594252,South Slope,Brooklyn,40.66419,-73.98738,4,4,171,2,5
7596078,East Village,Manhattan,40.7243,-73.98028,4,3,140,0,0
7596341,Midtown,Manhattan,40.7601,-73.96746,3,2,125,0,0
7599569,Bedford-Stuyvesant,Brooklyn,40.69367,-73.9307,3,1,29,10,4.6
7599838,Greenpoint,Brooklyn,40.72563804,-73.95473276,4,3,111,4,5
7599873,Bedford-Stuyvesant,Brooklyn,40.68609,-73.9525,4,2,195,11,4.82
7601496,Williamsburg,Brooklyn,40.71009,-73.95398,4,2,140,0,0
7601870,Chelsea,Manhattan,40.75089,-74.00141,4,2,225,78,4.81
7602400,SoHo,Manhattan,40.72797,-74.00247,4,3,180,6,5
7602426,Upper West Side,Manhattan,40.80269,-73.97075,4,5,250,18,4.88
7602442,Flatiron District,Manhattan,40.74297,-73.99195,4,2,400,0,0
7603075,Flatbush,Brooklyn,40.65353,-73.95611,3,2,65,0,0
7603716,Fort Hamilton,Brooklyn,40.61911,-74.03144,3,2,88,45,4.84
7609520,Hell's Kitchen,Manhattan,40.76436,-73.99198,4,4,185,19,4.74
7611169,East Village,Manhattan,40.73059,-73.98827,3,2,95,3,5
7611764,Washington Heights,Manhattan,40.83455,-73.9387,3,2,70,2,5
7612100,Upper West Side,Manhattan,40.80384,-73.9676,3,4,176,44,4.9
7612456,Upper West Side,Manhattan,40.79146,-73.97233,3,3,500,48,5
7615409,Chinatown,Manhattan,40.71717,-73.99158,4,3,145,13,4.85
7615496,Canarsie,Brooklyn,40.63141,-73.89629,4,7,107,300,4.6
7615693,Fort Greene,Brooklyn,40.68676,-73.97521,4,7,275,9,5
7616651,Williamsburg,Brooklyn,40.71405,-73.94129,3,1,60,1,5
7619996,Harlem,Manhattan,40.81793,-73.94303,3,1,50,2,4.5
7620355,Bushwick,Brooklyn,40.70159,-73.92692,3,2,68,1,5
7620763,Sheepshead Bay,Brooklyn,40.60797,-73.95699,3,3,115,122,4.91
7621629,Upper West Side,Manhattan,40.80299,-73.96465,3,1,40,0,0
7621698,Astoria,Queens,40.77152,-73.92198,4,3,100,7,4.86
7629563,Bedford-Stuyvesant,Brooklyn,40.68316,-73.92761,3,2,45,2,5
7629972,Carroll Gardens,Brooklyn,40.6835,-74.00168,3,2,70,4,5
7630422,Upper West Side,Manhattan,40.78775,-73.97538,4,6,220,212,4.99
7631233,Ditmars Steinway,Queens,40.78247,-73.91595,3,1,51,0,0
7632128,Hell's Kitchen,Manhattan,40.75553,-73.99624,3,1,105,0,0
7632182,Kips Bay,Manhattan,40.74546,-73.97934,3,2,90,19,4.88
7632731,Upper West Side,Manhattan,40.78625,-73.97374,4,5,600,2,5
7632804,Crown Heights,Brooklyn,40.67211,-73.94293,3,1,50,2,3.5
7636280,Upper East Side,Manhattan,40.77865,-73.94858,4,2,175,4,5
7637047,Midtown,Manhattan,40.74468,-73.98199,4,2,175,1,5
7637101,Morningside Heights,Manhattan,40.81033,-73.95897,3,2,150,0,0
7637112,Midtown,Manhattan,40.75189,-73.9716,4,4,400,0,0
7638537,Rego Park,Queens,40.73005,-73.85858,3,4,48,32,4.74
7643399,East Flatbush,Brooklyn,40.65515,-73.94259,4,4,189,6,4.8
7643428,East New York,Brooklyn,40.66043,-73.89203,3,1,60,11,4.44
7644505,South Slope,Brooklyn,40.66294,-73.98722,4,6,300,0,0
7646092,Williamsburg,Brooklyn,40.71821,-73.94919,3,2,48,3,5
7646832,Clinton Hill,Brooklyn,40.68538,-73.96356,4,8,349,5,4.8
7647268,Borough Park,Brooklyn,40.63737,-74.00303,3,1,37,70,4.71
7647651,Red Hook,Brooklyn,40.67879,-74.00772,3,1,80,12,4.67
7651418,Lower East Side,Manhattan,40.71755,-73.99097,4,2,150,15,5
7651459,SoHo,Manhattan,40.7206,-74.00216,3,1,107,2,5
7651474,Bedford-Stuyvesant,Brooklyn,40.68414,-73.92791,4,4,164,275,4.68
7651547,Harlem,Manhattan,40.82306,-73.95035,4,8,263,29,4.9
7652929,Upper West Side,Manhattan,40.78523,-73.96995,3,2,150,2,5
7652936,Carroll Gardens,Brooklyn,40.6778,-73.99972,4,2,103,20,4.95
7654931,Bedford-Stuyvesant,Brooklyn,40.69035,-73.92879,3,1,65,359,4.59
7656308,Williamsburg,Brooklyn,40.71434,-73.95738,3,1,50,23,5
7657879,Chelsea,Manhattan,40.74189,-74.00258,4,4,499,272,4.96
7659042,Bushwick,Brooklyn,40.70036,-73.91723,3,2,80,0,0
7660853,East Flatbush,Brooklyn,40.65429,-73.94917,3,1,40,1,4
7661020,Washington Heights,Manhattan,40.834,-73.94616,4,3,99,5,4.8
7661735,West Village,Manhattan,40.74036,-74.00416,4,2,190,0,0
7662160,Crown Heights,Brooklyn,40.6716,-73.93969,3,1,36,7,4
7664263,Harlem,Manhattan,40.8165,-73.94005,4,3,130,12,3.92
7664692,Borough Park,Brooklyn,40.63574,-74.00386,1,1,30,91,4.78
7664863,Prospect-Lefferts Gardens,Brooklyn,40.65796,-73.95901,3,2,65,35,4.71
7664959,Sheepshead Bay,Brooklyn,40.60068,-73.95894,3,1,80,0,0
7665230,Sunset Park,Brooklyn,40.64182,-74.01584,3,2,50,2,4.5
7665764,Sunnyside,Queens,40.73959,-73.91912,4,4,150,2,5
7673007,Greenpoint,Brooklyn,40.73784,-73.9549,4,2,150,17,4.71
7677565,East Village,Manhattan,40.72338,-73.98239,3,2,80,1,4
7677595,Prospect Heights,Brooklyn,40.67439,-73.96319,4,2,95,4,4.5
7678187,Bedford-Stuyvesant,Brooklyn,40.68719,-73.94906,4,2,110,3,4.33
7679094,Ditmars Steinway,Queens,40.77772,-73.92252,4,4,175,9,5
7679691,Lower East Side,Manhattan,40.72014,-73.98498,3,2,80,2,5
7679697,Hell's Kitchen,Manhattan,40.76543,-73.98766,4,2,207,72,4.96
7679943,Windsor Terrace,Brooklyn,40.65722,-73.97855,4,5,160,14,5
